Python,R,SQL,Java,Scala,C,C++,Javascript,Matlab,"Julia, Ruby",Pandas,NumPy,dplyr (R),"Excel, Google Spreadsheet",VBA,Scikitlearn,TensorFlow,Keras,PyTorch,XGBoost,LightGBM,Bayesian,Naive bayes,Average onedependence estimators (AODE),Bayesian belief network (BBN),Gaussian naive bayes,Multinomial naive bayes,Bayesian network (BN),Instance Based,kNearest neighbor (kNN),Learning vector quantization (LVQ),Selforganizing map (SOM),Locally weighted learning (LWL),Deep Learning,Deep boltzmann machine (DBM),Deep belief networks (DBN),Convolution neural network (CNN),Stacked autoencoders,Neural Networks,Perception,Backpropagation,Hopfield network,Ensemble,Random forest,Gradient boosting machines,Boosting,Bootstrapped aggregation (Bagging),AdaBoost,Stacked generalization (Blending),Gradient boosted regression trees (GBRT),Clustering,Kmeans,Kmedians,Expectation maximization,Hierarchical clustering,dBscan,Regression,Linear regression,Ordinary Least Squares Regression (OLSR),Stepwise regression,Multivariate adaptive regression splines (MARS),Locally estimated scatterplot smoothing (LOESS),Logistic Regression,Regularisation,Ridge regression,Least absolute shrinkage and selection operator (LASSO),Elastic net,Lest angle regression (LARS),Rule System,Cubist,One rule (OneR),Zero rule (ZeroR),Repeated incremental pruning to produce error reduction (RIPPER),Decision trees,Classification and regression tree (CART),Iterative dichotomiser 3 (ID3),C4.5,C5.0,Chisquared automatic interaction detection (CHAID),Decision stump,Conditional decision trees,M5,SVM,Dimensionality Reduction,Principal component analysis (PCA),Partial least squares regression (PLSR),Sammon mapping,Multidimensional scaling (MDS),Projection pursuit,Principal component regression (PCR),Partial least squares discriminant analysis,Mixture discriminant analysis (MDA),Quadratic discriminant analysis (QDA),REgularized discriminant analysis (RDA),Flexible discriminant analysis (FDA),Linear discriminant analysis (LDA),tdistributed Stochastic Neighbor Embedding (tSNE),Reinforcement learning,Modeling and Algorithms,Optimization,Linear,Nonlinear,CPLEX,Gurobi,KNitro,Express,add other optimisation solvers,Stochastic processes,FFT,Matrix decomposition,Simulation,Monte Carlo Simulation,Flux analysis,Fast Fourier Transform,Neural Networks,Convolutional Neural Networks (CNNs),Recurrent Neural Networks (RNNs),Generative Adversarial Networks (GANs),Transfer Learning,Autoencoders,Variational Autoencoders,Text Preprocessing,Tokenization,"Word Embeddings (Word2Vec, GloVe)","Transformers (BERT, GPT)",Named Entity Recognition (NER),Sentiment Analysis,Topic Modeling,Matplotlib,Seaborn,ggplot2 (R),Tableau,Power BI,Plotly,D3.js,Descriptive Statistics,Inferential Statistics,Hypothesis Testing,Bayesian Statistics,Experimental Design,Hadoop,Spark,Kafka,Hive,Pig,Apache NiFi,Talend,Informatica,MySQL,SQL,NoSQL,JSON,PostgreSQL,MongoDB,Cassandra,Redis,Redshift,Snowflake,BigQuery,AWS (Amazon Web Services),S3,EC2,Lambda,SageMaker,Azure,Data Factory,Synapse Analytics,Azure ML Services,Google Cloud Platform (GCP),BigQuery,AI Platform,IBM Cloud,Django,Flask,FastAPI,HTML/CSS,JavaScript,Git,GitHub,Jenkins,GitLab CI/CD,CircleCI,Docker,Kubernetes,Terraform,Ansible,Prometheus,Grafana,"ELK Stack (Elasticsearch, Logstash, Kibana)",Unit Testing,Integration Testing,PyTest,SAS Packages,SPSS,SAP,SalesForce,IML,Effective Verbal and Written Communication,Technical Writing,Data Storytelling,Presentation Skills,Teamwork,CrossFunctional Collaboration,Stakeholder Management,Agile Methodologies,Analytical Thinking,Critical Thinking,Troubleshooting,Creative Solutions,Learning Agility,Flexibility in Approach,Handling New Technologies,Managing Change,Task Prioritization,Deadline Management,Efficient Work Practices,Precision,Thoroughness,Accuracy,Code Quality and Consistency,Eagerness to Learn,Inquisitive Mindset,Proactive Learning,Logical Reasoning,Strategic Planning,DecisionMaking,Time Management,Task Prioritization,Agile and Scrum Methodologies,Complete List of Skills,Accounting,Auditing,Financial Accounting,Business Analysis,Business Intelligence,Spreadsheet Software,Business Psychology,Marketing Psychology,Organization Development,Communication,People Skills,Writing,Finance,Financial Ratios,Blockchain,Entrepreneurship,Adaptability,Innovation,Management,People Management,Business Analytics,Marketing,Digital Marketing,Product Placement,Sales,CrossSelling,Lead Generation,Strategy & Operations,Operations Management,Strategy,Supply Chain & Logistics,Supply Chain Systems,Planning,Human Resources,Benefits,Employee Relations,Leadership Development,People Development,Budget Management,Negotiation,Emotional Intelligence,General Accounting,Change Management,Market Research,Human Learning,Brand Management,Project Management,Business Communication,Risk Management,Collaboration,People Analysis,Cloud Computing,Software as a Service (SaaS),Kubernetes,Computer Architecture,Network Architecture,Distributed Computing Architecture,Computer Graphics,Graphic Design,Interactive Design,Computer Networking,Cloud Computing,Internet of Things,Computer Programming,JavaScript,Java,Cybersecurity,Cybersecurity,Cryptography,DevOps,Continuous Integration,Storage Security,Mobile Development,Android Development,iOS Development,Operating Systems,Mobile App Development,C Programming Language,Security Engineering,Cybersecurity,Cryptography,Software Engineering,Software Architecture,Software Development,Web Development,Angular,HTML and CSS,Blockchain,Applied Machine Learning,Other Programming Languages,C Programming Language Family,SQL,FinTech,Python Programming,Distributed Computing Architecture,Data Analysis,Exploratory Data Analysis,Spatial Data Analysis,Data Management,Cloud APIs,Hadoop,Data Visualization,Tableau,Plotting Data,Databases,Relational Database,KeyValue Database,Machine Learning,Multitask Learning,Deep Learning,Statistical Programming,R,Python,Statistics,Regression,A/B Testing,Theoretical Computer Science,Algorithms,Cryptography,Geovisualization,Bayesian Statistics,Bioinformatics,Math,Calculus,Linear Algebra,Design & Product,Product Management,User Research,Research & Design,Innovation,Market Research,Leadership Development,Resilience,Storytelling,Influencing,Conflict Management,Culture,Epidemiology,Writing,Machine Learning Algorithms,Artificial Neural Networks,Graphic Design,Additional Skills,Adaptability,Stress Management,Teamwork,Critical Thinking,DecisionMaking,Organizational Skills,Flexibility,Empathy,Creativity,ProblemSolving,Resourcefulness,Persuasion,Openness to Criticism,Public Speaking,Active Listening,Time Management,Emotional Intelligence,Leadership,Negotiation,Conflict Resolution,Work Ethic,Positive Attitude,Integrity,Courtesy,Social Skills,Patience,Motivation,Charisma,Enthusiasm,SelfControl,Assertiveness,Confidence,Receptive Attitude,Attention to Detail,Task Delegation,Planning,Innovation,Aesthetics,Visual Communication,Written and Oral Communication,Data Ethics,Data Privacy,"Big Data Technologies (Hadoop, Spark)",Natural Language Processing (NLP),Artificial Intelligence (AI) Applications,Data Governance,Predictive Analytics,Data Integration,Data Quality Management,Python,R,SQL,Java,Scala,Julia,Pandas,NumPy,dplyr,data.table,Matplotlib,Seaborn,ggplot2,Plotly,Tableau,Power BI,Scikitlearn,TensorFlow,PyTorch,Keras,XGBoost,LightGBM,Hadoop,Apache Spark,Hive,Pig,AWS,Google Cloud Platform,Microsoft Azure,MySQL,PostgreSQL,MongoDB,Cassandra,Redis,Git,GitHub,GitLab,Hypothesis testing,Regression analysis,Time series analysis,Bayesian statistics,"Supervised learning (e.g., Linear Regression, Logistic Regression, Decision Trees)","Unsupervised learning (e.g., Kmeans, PCA, Hierarchical Clustering)","Deep learning (e.g., Neural Networks, CNNs, RNNs)",NLTK,spaCy,Gensim,ETL processes,Data pipelines,Apache Airflow,Model deployment,Model monitoring,Model versioning,CI/CD for ML,Docker,Kubernetes,Feature engineering,Dimensionality reduction techniques,Optimization algorithms,A/B testing,Experiment design,Data structures and algorithms,Verbal communication,Written communication,Presentation skills,Data storytelling,Analytical thinking,Logical reasoning,Creative problemsolving,Crossfunctional collaboration,Remote collaboration,Pair programming,Willingness to learn new technologies,Adapting to changing project requirements,Project management,Task prioritization,Meeting deadlines,Attention to detail,Selfdirected learning,Staying updated with industry trends,Understanding business objectives,Translating data insights into business value,Data privacy awareness,Responsible AI development,Mentoring,Team leadership,Project leadership,Empathy,Selfawareness,Relationship management,Active listening,Negotiation skills,Resilience and stress management,Creativity and innovation,Cultural awareness and sensitivity,Decisionmaking skills,Conflict resolution,Client interaction and stakeholder management,Teaching and knowledge sharing,Linear algebra,Calculus,Graph theory,Differential equations,Reinforcement learning,Generative Adversarial Networks (GANs),Transfer learning,Metalearning,OpenCV,Image segmentation,Object detection,Face recognition,Neo4j,Amazon Neptune,JanusGraph,Apache Flink,Apache Kafka,Apache Storm,Qiskit,Cirq,PennyLane,Smart contracts,Decentralized applications (DApps),MQTT protocol,TinyML,H2O.ai,DataRobot,Google Cloud AutoML,LabelImg,RectLabel,Prodigy,GeoPandas,QGIS,ArcGIS,Prophet,ARIMA,SARIMA,Propensity score matching,Instrumental variables,Differenceindifferences,Genetic algorithms,Particle swarm optimization,Fuzzy logic systems,UiPath,Blue Prism,Collibra,Alation,Informatica,MPI,OpenMP,Collaborative filtering,Contentbased filtering,Data quality assessment and cleansing,Persuasion and influence,Strategic thinking,Contextual awareness,Diplomatic skills,Psychological safety promotion,Growth mindset cultivation,Intellectual humility,Cognitive flexibility,Systems thinking,Design thinking,Divergent thinking,Convergent thinking,Mindfulness and focus,Networking skills,Personal branding,Intuition and gut feeling interpretation,Improvisation skills,Constructive feedback giving and receiving,Change management,Brainstorming sessions,Design sprints,Retrospectives,Empowering and delegating,Inclusive leadership,Emotional regulation,Cognitive bias awareness and mitigation,Conflict deescalation,Isolation Forest,Local Outlier Factor (LOF),Autoencoders for anomaly detection,Federated learning,SHAP (SHapley Additive exPlanations),LIME (Local Interpretable Modelagnostic Explanations),Homomorphic encryption,Differential privacy,AWS Lambda,Azure Functions,Google Cloud Functions,DVC (Data Version Control),Pachyderm,PyMC3,Stan,Edward,Graph neural networks,Knowledge graphs and ontologies,Pruning,Quantization,Knowledge distillation,Adversarial machine learning,Multiagent systems,Cryptography basics,Secure data handling practices,Librosa,PyDub,Bayesian optimization,SMOTE (Synthetic Minority Oversampling Technique),Adaptive boosting,Survival analysis,Topological data analysis,Functional programming concepts,Domainspecific languages (DSLs) for data analysis,Metacognition (thinking about thinking),Ethical decisionmaking,Nonviolent communication,Radical candor,Psychological safety creation,Systemic bias recognition and mitigation,Intellectual property awareness,Crosscultural communication,Reverse mentoring,Servant leadership,Appreciative inquiry,Narrative intelligence,Antifragility cultivation,Intrapreneurship,Transformational leadership,Socratic questioning,Dialectical thinking,Futurism and trend forecasting,Ethical persuasion,Radical empathy,Negotiation in uncertainty,Divergent facilitation,Sustainable thinking and practice,Traumainformed leadership,Complexity navigation,Zeroshot and fewshot learning,Neurosymbolic AI,Quantum machine learning algorithms,Ant colony optimization,Artificial bee colony algorithm,Morphological parsing,Semantic role labeling,Visionlanguage models,Audiovisual fusion,Neuromorphic computing,Evolutionary strategies,Differential evolution,Robot Operating System (ROS),Inverse kinematics,Edge analytics,Quantumresistant cryptography,Automated theorem proving,Computational social science techniques,Sequence alignment,Phylogenetic tree construction,Digital twin technology,Computational fluid dynamics,Formal verification methods,Neurosymbolic programming,Symbolic regression,Constraint programming,Biomimicry thinking,Anticipatory thinking,Cognitive load management,Sensemaking in complex environments,Polarity thinking,Embodied cognition awareness,Ecoliteracy,Technoethical pondering,Multigenerational collaboration,Productive discomfort tolerance,Paradoxical thinking,Counterfactual reasoning,Wise compassion,Intellectual discourse and debate,Existential risk assessment,Metacultural sensitivity,Temporal intelligence (understanding and working with different time horizons),Regenerative practices implementation,Cognitive bias inoculation,Macropattern recognition,Integrative complexity,Constructive uncertainty management,Ethical foresight,Collective intelligence facilitation,Transcontextual thinking,Hard/Technical Skills,Programming Languages,Python,R,SQL,Java,Scala,Julia,Data Manipulation and Analysis,Pandas,NumPy,dplyr,Tidyverse,Data wrangling,Data cleaning,Statistical Analysis,Descriptive statistics,Inferential statistics,Probability theory,Hypothesis testing,ANOVA,Regression analysis,Machine Learning,Supervised learning,Unsupervised learning,Reinforcement learning,Deep learning,Model evaluation and validation,Feature engineering,Data Visualization,Matplotlib,Seaborn,ggplot2,Tableau,Power BI,D3.js,Big Data Technologies,Hadoop,Spark,Hive,Pig,Kafka,Databases,"SQL databases (MySQL, PostgreSQL, Oracle)","NoSQL databases (MongoDB, Cassandra, Couchbase)","Data warehousing (Redshift, BigQuery, Snowflake)",Cloud Computing,AWS (Amazon Web Services),Google Cloud Platform (GCP),Microsoft Azure,"Cloudbased ML services (SageMaker, Google AI Platform)",Data Engineering,"ETL (Extract, Transform, Load)",Data pipeline design,Data architecture,Data modeling,DevOps & MLOps,CI/CD (Continuous Integration/Continuous Deployment),"Containerization (Docker, Kubernetes)",Version control (Git),ML model deployment and monitoring,Mathematics,Linear algebra,Calculus,Discrete mathematics,Graph theory,Tools and Software,Jupyter Notebooks,RStudio,Git/GitHub,VS Code,PyCharm,Communication,Clear and concise writing,Effective presentation skills,Active listening,Explaining technical concepts to nontechnical audiences,Collaboration,Teamwork,Crossfunctional team collaboration,Pair programming,Knowledge sharing,ProblemSolving,Analytical thinking,Creative thinking,Root cause analysis,Solutionoriented mindset,Adaptability,Flexibility in approaches,Learning agility,Open to feedback and new ideas,Managing change,Time Management,Prioritization,Task management,Meeting deadlines,Efficient work habits,Leadership,Project management,Mentoring and coaching,Decisionmaking,Conflict resolution,Interpersonal Skills,Empathy,Emotional intelligence,Relationship building,Networking,Critical Thinking,Logical reasoning,Evaluating arguments,Strategic thinking,Judgement and decisionmaking,Attention to Detail,Accuracy in work,Quality assurance,Thoroughness,Spotting inconsistencies,Ethics,Data privacy and security,Ethical decision making,Responsible AI usage,Professional integrity,Hard/Technical Skills,Programming Languages,C++,MATLAB,SAS,Data Manipulation and Analysis,SQLAlchemy,Apache Arrow,Data fusion,Data blending,Statistical Analysis,Bayesian statistics,Time series analysis,Multivariate analysis,Survival analysis,Nonparametric statistics,Machine Learning,Natural Language Processing (NLP),Computer Vision,Clustering algorithms,Dimensionality reduction,Ensemble learning,Data Visualization,Plotly,QlikView,Highcharts,"Geospatial visualization (e.g., Folium, Geopandas)",Infographics,Big Data Technologies,Apache Flink,Apache Storm,Presto,Azure HDInsight,Databases,"Graph databases (Neo4j, ArangoDB)","Inmemory databases (Redis, Memcached)","Columnar databases (HBase, Apache Kudu)",Cloud Computing,IBM Cloud,Oracle Cloud,CloudFoundry,OpenShift,Data Engineering,Data lakes,Metadata management,Data lineage,Data governance,DevOps & MLOps,Terraform,Jenkins,Puppet,Ansible,Continuous testing,Mathematics,Stochastic processes,Optimization techniques,Information theory,Numerical methods,Tools and Software,Zeppelin Notebooks,SAS Studio,PyCaret,RapidMiner,Alteryx,Communication,Storytelling with data,Persuasion,Influencing without authority,Public speaking,Collaboration,Virtual team collaboration,Cocreation sessions,Consensus building,ProblemSolving,Design thinking,Systems thinking,Heuristic approaches,Adaptability,Handling ambiguity,Crisis management,Continuous improvement mindset,Time Management,Goal setting,Time blocking,Pomodoro technique,Leadership,Visionary leadership,Transformational leadership,Delegation,Interpersonal Skills,Negotiation,Mediation,Cultural competence,Critical Thinking,Deconstruction,Synthesis,Pattern recognition,Attention to Detail,Precision,Data verification,Reviewing and proofreading,Ethics,Transparency,Accountability,Bias detection and mitigation,Learning and Development,Selfdirected learning,Knowledge management,Reflective practice,Customer Focus,Understanding user needs,User experience (UX) design principles,Customer journey mapping,Python,R,SQL,Java,Scala,Julia,NumPy,Pandas,Matplotlib,Seaborn,Plotly,Tableau,Power BI,D3.js,Scikitlearn,TensorFlow,Keras,PyTorch,OpenCV,NLTK,spaCy,Hadoop,Spark,Hive,Pig,Cassandra,MongoDB,Apache Beam,AWS Glue,Google Cloud Dataflow,MySQL,PostgreSQL,Microsoft SQL Server,Oracle,MongoDB,Cassandra,Redis,Linux,Windows,macOS,AWS,Azure,Google Cloud Platform,Docker,Kubernetes,Linear Algebra,Calculus,Probability Theory,Statistical Inference,Hypothesis Testing,Regression Analysis,Time Series Analysis,Data cleaning,Data transformation,Data normalization,Feature engineering,Data quality control,HBase,Cassandra,MongoDB,Couchbase,Apache Cassandra,Apache HBase,"Version control (Git, SVN)",Agile development methodologies,Data governance and security,Data storytelling and communication,API design and development,Communication,Collaboration,Teamwork,Leadership,Conflict resolution,Negotiation,Interpersonal skills,Active listening,Empathy,Emotional intelligence,Adaptability,Flexibility,Time management,Prioritization,Continuous learning,Selfmotivation,Selfawareness,Resilience,Adaptability,Creativity,Problemsolving,Critical thinking,Project management,Stakeholder management,Customer service,Presentation skills,Writing skills,Public speaking,Networking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
